Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
09.01.2019,"119,00","119,00","119,00","119,00","19,00",100,11.900,11.900
28.10.2016,"100,00","100,00","100,00","100,00","0,00",45,4.500,4.500
07.10.2016,"100,00","100,00","100,00","100,00","0,00",50,5.000,5.000
30.12.2015,"100,00","100,00","100,00","100,00","-87,00",45,4.500,4.500
