Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
31.07.2023,"500,00","500,00","500,00","500,00","0,00",33,16.500,16.500
09.07.2021,"500,00","500,00","500,00","500,00","0,00",59,29.500,29.500
14.08.2020,"500,00","500,00","500,00","500,00","0,00",2,1.000,1.000
27.10.2016,"500,00","500,00","500,00","500,00","0,00",42,21.000,21.000
