Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
09.02.2017,"150,00","150,00","150,00","150,00","0,00",973,145.950,145.950
07.02.2017,"150,00","150,00","150,00","150,00","0,00",400,60.000,60.000
24.08.2016,"150,00","150,00","150,00","150,00","0,00",800,120.000,120.000
22.07.2016,"150,00","150,00","150,00","150,00","0,00",250,37.500,37.500
15.03.2016,"150,00","150,00","150,00","150,00","-75,61",200,30.000,30.000
